alternative_id,dataset_id,subset,g1,g2,g3,g4,class_label,class_index
a719,polish_research_units_ta,TA,1.0,1.0,0.07432432432432433,0.7159090909090909,Cl4,4
a721,polish_research_units_ta,TA,0.5590682196339435,0.3332985903014826,0.0,0.26136363636363635,Cl2,2
a722,polish_research_units_ta,TA,0.20077648363838047,0.2694582692758683,0.0,0.5113636363636364,Cl2,2
a723,polish_research_units_ta,TA,0.33527454242928456,0.1313547176694374,0.0,0.20454545454545456,Cl2,2
a724,polish_research_units_ta,TA,0.21602884082085413,0.4284076399927039,0.0,0.7727272727272727,Cl2,2
a725,polish_research_units_ta,TA,0.6772046589018302,0.5626416864267659,0.0,0.5454545454545454,Cl3,3
a726,polish_research_units_ta,TA,0.18191902384914033,0.24459962998671075,0.004054054054054053,0.7159090909090909,Cl2,2
a727,polish_research_units_ta,TA,0.3813089295618413,0.3854131380774943,0.0,0.20454545454545456,Cl2,2
a747,polish_research_units_ta,TA,0.8183582917359956,0.2759204732000938,0.1810810810810811,0.3181818181818182,Cl3,3
a784,polish_research_units_ta,TA,0.30504714364947305,0.10269171639263099,0.0,0.20454545454545456,Cl2,2
a788,polish_research_units_ta,TA,0.5399334442595674,0.05709148708862078,0.0,0.14772727272727273,Cl2,2
a800,polish_research_units_ta,TA,0.40626733222407097,0.531333871850327,0.09054054054054055,0.6590909090909091,Cl2,2
a810,polish_research_units_ta,TA,0.6769273433166945,0.12874899028063683,0.8729729729729729,0.48863636363636365,Cl3,3
a818,polish_research_units_ta,TA,0.13865779256794225,0.13786903614143886,0.0,0.03409090909090909,Cl1,1
a850,polish_research_units_ta,TA,0.3871325568496949,0.14438335461344032,0.0,0.4318181818181818,Cl2,2
a892,polish_research_units_ta,TA,0.44897393233499716,0.12874899028063683,0.0,0.45454545454545453,Cl2,2
