alternative_id,dataset_id,subset,g1,g2,g3,g4,class_label,class_index
a433,polish_research_units_si,SI,0.3943860548577288,0.324744425631724,0.023074350685542304,0.85,Cl2,2
a434,polish_research_units_si,SI,0.555306331709818,0.15519614460739026,0.012930554007357039,0.65,Cl2,2
a435,polish_research_units_si,SI,0.5850422968469624,0.17690158265676675,0.035001672054397505,0.68,Cl2,2
a436,polish_research_units_si,SI,0.48231222763394005,0.42804888625762205,0.08839594248132873,0.8,Cl3,3
a438,polish_research_units_si,SI,0.7874263009484748,0.17273848265563546,0.030765800914056403,0.65,Cl3,3
a439,polish_research_units_si,SI,0.3335683158164573,0.1746314864604977,0.09541857095084161,0.36,Cl2,2
a440,polish_research_units_si,SI,0.3381825173032556,0.0752186193139181,0.005684984951510423,0.7,Cl2,2
a442,polish_research_units_si,SI,0.3681748269674443,0.18793907695324433,0.01805818749303311,0.43,Cl2,2
a443,polish_research_units_si,SI,0.3954114329659062,0.1321821959598321,0.01170438078252146,0.43,Cl2,2
a445,polish_research_units_si,SI,0.4966034350166624,0.05145802773137447,0.016051722216029428,0.7,Cl3,3
a446,polish_research_units_si,SI,0.3518969495001282,0.18137766934276567,0.03856872143573738,0.9,Cl2,2
a447,polish_research_units_si,SI,0.5149961548320944,0.2821405272505817,0.024189053617211013,0.9,Cl3,3
a448,polish_research_units_si,SI,0.5064726993078698,0.10172821442981744,0.08337977928881954,0.8,Cl3,3
a449,polish_research_units_si,SI,0.3726608561907203,0.19166097885642963,0.013376435180024524,0.69,Cl2,2
a450,polish_research_units_si,SI,0.6424634709048962,0.11090664323665943,0.0055735146583435514,0.5,Cl2,2
a451,polish_research_units_si,SI,0.5692130223019738,0.19815073891254098,0.05841043361944043,0.82,Cl3,3
a453,polish_research_units_si,SI,0.33984875672904385,0.36433912672943997,0.04592576078475087,0.5,Cl2,2
a454,polish_research_units_si,SI,1.0,0.22979633239940117,0.039349013487905475,0.8,Cl3,3
a455,polish_research_units_si,SI,0.28069725711356064,0.11346710057431171,0.020176123063203658,0.8,Cl2,2
a456,polish_research_units_si,SI,0.3705460138426045,0.4321478805522141,0.07256716085163305,0.82,Cl3,3
a458,polish_research_units_si,SI,0.34427069982055886,0.10716211578998971,0.009586445212350908,0.5,Cl2,2
a459,polish_research_units_si,SI,0.553832350679313,0.026317277996281873,0.004570282019841713,0.5,Cl2,2
a461,polish_research_units_si,SI,0.6851448346577801,0.042490770663720326,0.0323263850183926,0.45,Cl2,2
a462,polish_research_units_si,SI,0.5254421943091515,0.08730820138242071,0.008917623453349684,0.7,Cl3,3
a463,polish_research_units_si,SI,0.45033324788515766,0.4834475294791977,0.023631702151376662,0.71,Cl3,3
a464,polish_research_units_si,SI,0.3309407844142528,0.136820432374136,0.027644632705384017,0.8,Cl2,2
a466,polish_research_units_si,SI,0.3900281978979749,0.12180084242440241,0.03254932560472634,0.75,Cl2,2
a467,polish_research_units_si,SI,0.3559343758010767,0.12490054188176647,0.07022628469512875,0.78,Cl2,2
a468,polish_research_units_si,SI,0.4715457574980774,0.1073657456813494,0.0739048043696355,0.9,Cl3,3
a469,polish_research_units_si,SI,0.5820943347859523,0.28896967045895916,0.08616653661799131,0.8,Cl3,3
a470,polish_research_units_si,SI,0.5196103563188926,0.45995090257063886,0.057518671274105454,0.73,Cl3,3
a472,polish_research_units_si,SI,0.46879005383235073,0.5124798726936086,0.050161631925091966,0.93,Cl3,3
a474,polish_research_units_si,SI,0.45289669315560116,0.09505367910191677,0.050161631925091966,0.84,Cl3,3
a475,polish_research_units_si,SI,0.4039989746218918,0.12469691199040678,0.006799687883179133,0.6,Cl2,2
a476,polish_research_units_si,SI,0.3438861830299923,0.07658369377081078,0.005016163192509197,0.38,Cl2,2
a477,polish_research_units_si,SI,0.3348500384516791,0.08355613208792287,0.015271430163861333,0.6,Cl2,2
a478,polish_research_units_si,SI,0.4748141502178929,0.15361989841130977,0.033218147363727565,0.84,Cl2,2
a482,polish_research_units_si,SI,0.42739041271468853,0.1565046552055719,0.0004458811726674842,0.9,Cl3,3
a483,polish_research_units_si,SI,0.255126890540887,0.04685372963229721,0.009029093746516555,0.7,Cl2,2
a484,polish_research_units_si,SI,0.8361317610869008,0.40216526451145795,0.04325047374874596,1.0,Cl4,4
a485,polish_research_units_si,SI,0.494039989746219,0.5309460871008006,0.06342659681194962,0.9,Cl3,3
a486,polish_research_units_si,SI,0.4086131761086901,0.19778873021679041,0.03366402853639505,0.41,Cl2,2
a487,polish_research_units_si,SI,0.7836452191745706,0.19620871309679588,0.033886969122728795,0.9,Cl3,3
a488,polish_research_units_si,SI,0.3027428864393745,0.14896657830134963,0.05718426039460484,0.56,Cl2,2
a489,polish_research_units_si,SI,0.376826454755191,0.18094401309264782,0.04012930554007357,0.7,Cl2,2
a490,polish_research_units_si,SI,0.5638938733658037,0.12648055900176103,0.06476424032995207,0.7,Cl2,2
a491,polish_research_units_si,SI,0.3242758267110997,0.1721502185250408,0.053728681306431846,1.0,Cl3,3
a492,polish_research_units_si,SI,0.7896052294283517,0.28319638594652075,0.40263069891873815,1.0,Cl4,4
a493,polish_research_units_si,SI,0.361317610869008,0.1879541606489006,0.02374317244454353,0.58,Cl2,2
a494,polish_research_units_si,SI,0.6086900794668034,0.166961427219283,0.01716642514769814,0.9,Cl3,3
a495,polish_research_units_si,SI,0.37201999487310944,0.3739210443950873,0.06431835915728458,0.68,Cl3,3
a496,polish_research_units_si,SI,0.5379389900025635,0.24744048539332622,0.08438301192732138,1.0,Cl3,3
a497,polish_research_units_si,SI,0.37464752627531406,0.13636792150444782,0.02285141009920856,0.64,Cl2,2
a498,polish_research_units_si,SI,0.3524096385542169,0.19536025521613054,0.09240887303533608,0.86,Cl3,3
a500,polish_research_units_si,SI,0.281722635221738,0.19861833347788543,0.010478207557685876,0.9,Cl2,2
a501,polish_research_units_si,SI,0.3415149961548321,0.17002718836142044,0.06454129974361833,1.0,Cl3,3
a503,polish_research_units_si,SI,0.5138426044603949,0.4302888150625785,0.02987403856872144,0.92,Cl3,3
a504,polish_research_units_si,SI,0.7201358625993336,0.12477987231651627,0.05305985954743061,0.88,Cl3,3
a505,polish_research_units_si,SI,0.39163035119200207,0.14916643726879522,0.041466949058076026,0.8,Cl2,2
a506,polish_research_units_si,SI,0.3725326839271982,0.14197905628858126,0.07903243785531157,0.58,Cl2,2
a508,polish_research_units_si,SI,0.44578313253012053,0.19147243266072622,0.02173670716753985,0.8,Cl3,3
a509,polish_research_units_si,SI,0.6579723147910792,0.16948040439388054,0.00858321257384907,0.8,Cl3,3
a510,polish_research_units_si,SI,0.3699051525249936,0.20485167070784013,0.11069000111470294,0.89,Cl3,3
a511,polish_research_units_si,SI,0.4079723147910792,0.42247168978871513,0.07903243785531157,0.89,Cl3,3
a512,polish_research_units_si,SI,0.6945014098948988,0.3219350873157433,0.04012930554007357,0.7,Cl3,3
a515,polish_research_units_si,SI,0.4161112535247373,0.1784024103745659,0.11314234756437411,0.69,Cl3,3
a518,polish_research_units_si,SI,0.19072032812099463,0.0686534407795254,0.3269423698584327,0.68,Cl2,2
a523,polish_research_units_si,SI,0.24910279415534478,0.10991111932334542,0.6477538735926875,0.65,Cl3,3
