dataset_id,group,seed,model_id,selected_by_apss,selected_base_model,complexity_units,val_accuracy,val_macro_f1,val_balanced_accuracy,val_ordinal_mae,val_within_one_accuracy,test_accuracy,test_macro_f1,test_balanced_accuracy,test_ordinal_mae,test_within_one_accuracy,nonmonotone_criteria,selected_interactions
mcs_bcc,monotone_classification,0,M0_majority,False,,0.0,0.7090909090909091,0.41489361702127664,0.5,0.2909090909090909,1.0,0.6964285714285714,0.4105263157894737,0.5,0.30357142857142855,1.0,,
mcs_bcc,monotone_classification,0,M1_linear_additive,False,,0.0,0.9090909090909091,0.8981858570899667,0.9358974358974359,0.09090909090909091,1.0,0.8571428571428571,0.8476190476190477,0.8974358974358974,0.14285714285714285,1.0,,
mcs_bcc,monotone_classification,0,M2_monotone_additive,False,,0.1,0.9272727272727272,0.9174174174174174,0.9487179487179487,0.07272727272727272,1.0,0.8392857142857143,0.8301314459049546,0.8846153846153846,0.16071428571428573,1.0,,
mcs_bcc,monotone_classification,0,M3_nonmonotone_additive,False,,1.0,0.8727272727272727,0.8574601999259533,0.8918269230769231,0.12727272727272726,1.0,0.8928571428571429,0.8833333333333333,0.9230769230769231,0.10714285714285714,1.0,g1;g3,
mcs_bcc,monotone_classification,0,M4_sparse_interaction,False,,1.2857142857142856,0.9454545454545454,0.9371428571428572,0.9615384615384616,0.05454545454545454,1.0,0.7857142857142857,0.7610241820768137,0.7797888386123679,0.21428571428571427,1.0,,g4:g5;g5:g7
mcs_bcc,monotone_classification,0,M5_full_flexible,False,,2.2857142857142856,0.9272727272727272,0.914860681114551,0.9302884615384616,0.07272727272727272,1.0,0.8571428571428571,0.8362573099415205,0.8476621417797888,0.14285714285714285,1.0,g1;g3;g5,g4:g5;g5:g7
mcs_bcc,monotone_classification,0,M6_APSS,True,M2_monotone_additive,0.1,0.9272727272727272,0.9174174174174174,0.9487179487179487,0.07272727272727272,1.0,0.8392857142857143,0.8301314459049546,0.8846153846153846,0.16071428571428573,1.0,,
mcs_bcc,monotone_classification,1,M0_majority,False,,0.0,0.7090909090909091,0.41489361702127664,0.5,0.2909090909090909,1.0,0.6964285714285714,0.4105263157894737,0.5,0.30357142857142855,1.0,,
mcs_bcc,monotone_classification,1,M1_linear_additive,False,,0.0,0.8909090909090909,0.8793859649122807,0.9230769230769231,0.10909090909090909,1.0,0.9107142857142857,0.9016508605549702,0.9358974358974359,0.08928571428571429,1.0,,
mcs_bcc,monotone_classification,1,M2_monotone_additive,False,,0.1,0.8909090909090909,0.8793859649122807,0.9230769230769231,0.10909090909090909,1.0,0.875,0.8653383716935761,0.9102564102564102,0.125,1.0,,
mcs_bcc,monotone_classification,1,M3_nonmonotone_additive,False,,1.0,0.8727272727272727,0.8609606356085229,0.9102564102564102,0.12727272727272726,1.0,0.9107142857142857,0.9016508605549702,0.9358974358974359,0.08928571428571429,1.0,g1;g3,
mcs_bcc,monotone_classification,1,M4_sparse_interaction,False,,1.2857142857142856,0.9090909090909091,0.8952380952380953,0.9174679487179487,0.09090909090909091,1.0,0.8928571428571429,0.8733031674208145,0.8733031674208145,0.10714285714285714,1.0,,g4:g5;g5:g7
mcs_bcc,monotone_classification,1,M5_full_flexible,False,,2.2857142857142856,0.9272727272727272,0.914860681114551,0.9302884615384616,0.07272727272727272,1.0,0.8571428571428571,0.8362573099415205,0.8476621417797888,0.14285714285714285,1.0,g1;g3;g5,g4:g5;g5:g7
mcs_bcc,monotone_classification,1,M6_APSS,True,M1_linear_additive,0.0,0.8909090909090909,0.8793859649122807,0.9230769230769231,0.10909090909090909,1.0,0.9107142857142857,0.9016508605549702,0.9358974358974359,0.08928571428571429,1.0,,
mcs_bcc,monotone_classification,2,M0_majority,False,,0.0,0.7090909090909091,0.41489361702127664,0.5,0.2909090909090909,1.0,0.6964285714285714,0.4105263157894737,0.5,0.30357142857142855,1.0,,
mcs_bcc,monotone_classification,2,M1_linear_additive,False,,0.0,0.8,0.790003471017008,0.858974358974359,0.2,1.0,0.8214285714285714,0.8128342245989304,0.8717948717948718,0.17857142857142858,1.0,,
mcs_bcc,monotone_classification,2,M2_monotone_additive,False,,0.1,0.8,0.790003471017008,0.858974358974359,0.2,1.0,0.8214285714285714,0.8128342245989304,0.8717948717948718,0.17857142857142858,1.0,,
mcs_bcc,monotone_classification,2,M3_nonmonotone_additive,False,,1.0,0.8181818181818182,0.8074229691876751,0.8717948717948718,0.18181818181818182,1.0,0.8392857142857143,0.8301314459049546,0.8846153846153846,0.16071428571428573,1.0,g1,
mcs_bcc,monotone_classification,2,M4_sparse_interaction,False,,1.2857142857142856,0.8181818181818182,0.8074229691876751,0.8717948717948718,0.18181818181818182,1.0,0.8571428571428571,0.8444444444444443,0.8808446455505279,0.14285714285714285,1.0,,g4:g5;g5:g7
mcs_bcc,monotone_classification,2,M5_full_flexible,False,,2.2857142857142856,0.8909090909090909,0.8793859649122807,0.9230769230769231,0.10909090909090909,1.0,0.9107142857142857,0.9016508605549702,0.9358974358974359,0.08928571428571429,1.0,g1;g5,g4:g5;g5:g7
mcs_bcc,monotone_classification,2,M6_APSS,True,M1_linear_additive,0.0,0.8,0.790003471017008,0.858974358974359,0.2,1.0,0.8214285714285714,0.8128342245989304,0.8717948717948718,0.17857142857142858,1.0,,
mcs_bcc,monotone_classification,3,M0_majority,False,,0.0,0.7090909090909091,0.41489361702127664,0.5,0.2909090909090909,1.0,0.6964285714285714,0.4105263157894737,0.5,0.30357142857142855,1.0,,
mcs_bcc,monotone_classification,3,M1_linear_additive,False,,0.0,0.8545454545454545,0.842857142857143,0.8974358974358974,0.14545454545454545,1.0,0.8928571428571429,0.8833333333333333,0.9230769230769231,0.10714285714285714,1.0,,
mcs_bcc,monotone_classification,3,M2_monotone_additive,False,,0.1,0.8545454545454545,0.842857142857143,0.8974358974358974,0.14545454545454545,1.0,0.8928571428571429,0.8833333333333333,0.9230769230769231,0.10714285714285714,1.0,,
mcs_bcc,monotone_classification,3,M3_nonmonotone_additive,False,,1.0,0.8909090909090909,0.8793859649122807,0.9230769230769231,0.10909090909090909,1.0,0.8392857142857143,0.8183783783783782,0.8348416289592759,0.16071428571428573,1.0,g3;g5,
mcs_bcc,monotone_classification,3,M4_sparse_interaction,False,,1.2857142857142856,0.9272727272727272,0.9174174174174174,0.9487179487179487,0.07272727272727272,1.0,0.8928571428571429,0.8805120910384068,0.9064856711915535,0.10714285714285714,1.0,,g4:g5;g5:g7
mcs_bcc,monotone_classification,3,M5_full_flexible,False,,2.2857142857142856,0.9636363636363636,0.9574303405572755,0.9743589743589743,0.03636363636363636,1.0,0.875,0.8545454545454545,0.8604826546003017,0.125,1.0,g3;g5,g4:g5;g5:g7
mcs_bcc,monotone_classification,3,M6_APSS,True,M4_sparse_interaction,1.2857142857142856,0.9272727272727272,0.9174174174174174,0.9487179487179487,0.07272727272727272,1.0,0.8928571428571429,0.8805120910384068,0.9064856711915535,0.10714285714285714,1.0,,g4:g5;g5:g7
mcs_bcc,monotone_classification,4,M0_majority,False,,0.0,0.7090909090909091,0.41489361702127664,0.5,0.2909090909090909,1.0,0.6964285714285714,0.4105263157894737,0.5,0.30357142857142855,1.0,,
mcs_bcc,monotone_classification,4,M1_linear_additive,False,,0.0,0.8727272727272727,0.8609606356085229,0.9102564102564102,0.12727272727272726,1.0,0.8392857142857143,0.8301314459049546,0.8846153846153846,0.16071428571428573,1.0,,
mcs_bcc,monotone_classification,4,M2_monotone_additive,False,,0.1,0.8727272727272727,0.8609606356085229,0.9102564102564102,0.12727272727272726,1.0,0.8392857142857143,0.8301314459049546,0.8846153846153846,0.16071428571428573,1.0,,
mcs_bcc,monotone_classification,4,M3_nonmonotone_additive,False,,1.0,0.9090909090909091,0.8981858570899667,0.9358974358974359,0.09090909090909091,1.0,0.875,0.8653383716935761,0.9102564102564102,0.125,1.0,g1,
mcs_bcc,monotone_classification,4,M4_sparse_interaction,False,,1.2857142857142856,0.9818181818181818,0.9783549783549783,0.9871794871794872,0.01818181818181818,1.0,0.8928571428571429,0.8833333333333333,0.9230769230769231,0.10714285714285714,1.0,,g4:g5;g2:g5
mcs_bcc,monotone_classification,4,M5_full_flexible,False,,2.2857142857142856,0.9818181818181818,0.9783549783549783,0.9871794871794872,0.01818181818181818,1.0,0.9107142857142857,0.899099099099099,0.9193061840120664,0.08928571428571429,1.0,g3;g5,g4:g5;g2:g5
mcs_bcc,monotone_classification,4,M6_APSS,True,M4_sparse_interaction,1.2857142857142856,0.9818181818181818,0.9783549783549783,0.9871794871794872,0.01818181818181818,1.0,0.8928571428571429,0.8833333333333333,0.9230769230769231,0.10714285714285714,1.0,,g4:g5;g2:g5
mcs_cev,monotone_classification,0,M0_majority,False,,0.0,0.6994219653179191,0.2743764172335601,0.3333333333333333,0.3786127167630058,0.9219653179190751,0.6994219653179191,0.2743764172335601,0.3333333333333333,0.3786127167630058,0.9219653179190751,,
mcs_cev,monotone_classification,0,M1_linear_additive,False,,0.0,0.8988439306358381,0.8795078744231285,0.9340810704447068,0.10115606936416185,1.0,0.9046242774566474,0.8891366835167013,0.9397874852420308,0.0953757225433526,1.0,,
mcs_cev,monotone_classification,0,M2_monotone_additive,False,,0.1,0.8988439306358381,0.8795078744231285,0.9340810704447068,0.10115606936416185,1.0,0.9046242774566474,0.8891366835167013,0.9397874852420308,0.0953757225433526,1.0,,
mcs_cev,monotone_classification,0,M3_nonmonotone_additive,False,,1.0,0.9046242774566474,0.8779945818460245,0.9178509481539785,0.0953757225433526,1.0,0.8757225433526011,0.8510463189135242,0.9142070051160961,0.12427745664739884,1.0,g3,
mcs_cev,monotone_classification,0,M4_sparse_interaction,False,,1.3333333333333333,0.8786127167630058,0.8274911264430117,0.8531636713454894,0.12138728323699421,1.0,0.8959537572254336,0.8415764566392182,0.8884297520661156,0.10404624277456648,1.0,,g4:g6;g2:g6
mcs_cev,monotone_classification,0,M5_full_flexible,False,,2.3333333333333335,0.8901734104046243,0.8168805206880521,0.8527701254973982,0.10982658959537572,1.0,0.9248554913294798,0.8661291888903829,0.9110586383313656,0.07514450867052024,1.0,g3;g4;g6,g4:g6;g2:g6
mcs_cev,monotone_classification,0,M6_APSS,True,M1_linear_additive,0.0,0.8988439306358381,0.8795078744231285,0.9340810704447068,0.10115606936416185,1.0,0.9046242774566474,0.8891366835167013,0.9397874852420308,0.0953757225433526,1.0,,
mcs_cev,monotone_classification,1,M0_majority,False,,0.0,0.6994219653179191,0.2743764172335601,0.3333333333333333,0.3786127167630058,0.9219653179190751,0.6994219653179191,0.2743764172335601,0.3333333333333333,0.3786127167630058,0.9219653179190751,,
mcs_cev,monotone_classification,1,M1_linear_additive,False,,0.0,0.8583815028901735,0.8645382085117994,0.9236521054702873,0.1416184971098266,1.0,0.869942196531792,0.8730617249521949,0.9291617473435655,0.13005780346820808,1.0,,
mcs_cev,monotone_classification,1,M2_monotone_additive,False,,0.1,0.8583815028901735,0.8645382085117994,0.9236521054702873,0.1416184971098266,1.0,0.869942196531792,0.8730617249521949,0.9291617473435655,0.13005780346820808,1.0,,
mcs_cev,monotone_classification,1,M3_nonmonotone_additive,False,,1.0,0.861271676300578,0.8543399697746238,0.9052064658125264,0.13872832369942195,1.0,0.8526011560693642,0.8372137666255313,0.8820892911802002,0.14739884393063585,1.0,,
mcs_cev,monotone_classification,1,M4_sparse_interaction,False,,1.3333333333333333,0.8757225433526011,0.8382353399816171,0.8665442301805939,0.12427745664739884,1.0,0.8757225433526011,0.826227322174264,0.8547378547378548,0.12427745664739884,1.0,,g4:g6;g2:g6
mcs_cev,monotone_classification,1,M5_full_flexible,False,,2.3333333333333335,0.9075144508670521,0.8611483910691651,0.8875989330534785,0.09248554913294797,1.0,0.8728323699421965,0.8117879203843513,0.8504088504088504,0.12716763005780346,1.0,g2;g4;g6,g4:g6;g2:g6
mcs_cev,monotone_classification,1,M6_APSS,True,M1_linear_additive,0.0,0.8583815028901735,0.8645382085117994,0.9236521054702873,0.1416184971098266,1.0,0.869942196531792,0.8730617249521949,0.9291617473435655,0.13005780346820808,1.0,,
mcs_cev,monotone_classification,2,M0_majority,False,,0.0,0.6994219653179191,0.2743764172335601,0.3333333333333333,0.3786127167630058,0.9219653179190751,0.6994219653179191,0.2743764172335601,0.3333333333333333,0.3786127167630058,0.9219653179190751,,
mcs_cev,monotone_classification,2,M1_linear_additive,False,,0.0,0.8959537572254336,0.8772245046115263,0.9327036599763873,0.10404624277456648,1.0,0.869942196531792,0.8676271994833543,0.9262101534828808,0.13005780346820808,1.0,,
mcs_cev,monotone_classification,2,M2_monotone_additive,False,,0.1,0.8959537572254336,0.8772245046115263,0.9327036599763873,0.10404624277456648,1.0,0.869942196531792,0.8676271994833543,0.9262101534828808,0.13005780346820808,1.0,,
mcs_cev,monotone_classification,2,M3_nonmonotone_additive,False,,1.0,0.8757225433526011,0.841771827341629,0.9032387365720699,0.12427745664739884,1.0,0.846820809248555,0.8340663595647348,0.8953678196102438,0.1531791907514451,1.0,g3,
mcs_cev,monotone_classification,2,M4_sparse_interaction,False,,1.3333333333333333,0.8901734104046243,0.8225886962978431,0.8565598262567958,0.10982658959537572,1.0,0.9017341040462428,0.8589912280701754,0.8789409243954699,0.09826589595375723,1.0,,g4:g6;g2:g6
mcs_cev,monotone_classification,2,M5_full_flexible,False,,2.3333333333333335,0.9104046242774566,0.8409636190315903,0.8721048872564025,0.08959537572254335,1.0,0.9075144508670521,0.8556057167161629,0.8816957453321089,0.09248554913294797,1.0,g2;g3;g4;g6,g4:g6;g2:g6
mcs_cev,monotone_classification,2,M6_APSS,True,M1_linear_additive,0.0,0.8959537572254336,0.8772245046115263,0.9327036599763873,0.10404624277456648,1.0,0.869942196531792,0.8676271994833543,0.9262101534828808,0.13005780346820808,1.0,,
mcs_cev,monotone_classification,3,M0_majority,False,,0.0,0.6994219653179191,0.2743764172335601,0.3333333333333333,0.3786127167630058,0.9219653179190751,0.6994219653179191,0.2743764172335601,0.3333333333333333,0.3786127167630058,0.9219653179190751,,
mcs_cev,monotone_classification,3,M1_linear_additive,False,,0.0,0.8554913294797688,0.8569698702973553,0.9193231011412829,0.14450867052023122,1.0,0.8988439306358381,0.9006419311297359,0.9458874458874459,0.10115606936416185,1.0,,
mcs_cev,monotone_classification,3,M2_monotone_additive,False,,0.1,0.8554913294797688,0.8569698702973553,0.9193231011412829,0.14450867052023122,1.0,0.8988439306358381,0.9006419311297359,0.9458874458874459,0.10115606936416185,1.0,,
mcs_cev,monotone_classification,3,M3_nonmonotone_additive,False,,1.0,0.8497109826589595,0.8215150634505474,0.887890448496509,0.15028901734104047,1.0,0.8988439306358381,0.8836535006043974,0.9260643957613653,0.10115606936416185,1.0,g3,
mcs_cev,monotone_classification,3,M4_sparse_interaction,False,,1.3333333333333333,0.869942196531792,0.8330996864569887,0.8857259463320069,0.13005780346820808,1.0,0.8959537572254336,0.8540571085732624,0.8711210226361742,0.10404624277456648,1.0,,g4:g6;g2:g6
mcs_cev,monotone_classification,3,M5_full_flexible,False,,2.3333333333333335,0.9046242774566474,0.8499059291512121,0.9022548719518416,0.0953757225433526,1.0,0.9190751445086706,0.8673859703497082,0.8741236316993892,0.08092485549132948,1.0,g2;g3;g4;g6,g4:g6;g2:g6
mcs_cev,monotone_classification,3,M6_APSS,True,M1_linear_additive,0.0,0.8554913294797688,0.8569698702973553,0.9193231011412829,0.14450867052023122,1.0,0.8988439306358381,0.9006419311297359,0.9458874458874459,0.10115606936416185,1.0,,
mcs_cev,monotone_classification,4,M0_majority,False,,0.0,0.6994219653179191,0.2743764172335601,0.3333333333333333,0.3786127167630058,0.9219653179190751,0.6994219653179191,0.2743764172335601,0.3333333333333333,0.3786127167630058,0.9219653179190751,,
mcs_cev,monotone_classification,4,M1_linear_additive,False,,0.0,0.8641618497109826,0.8529239870850104,0.9175521448248721,0.13583815028901733,1.0,0.9017341040462428,0.8769208799959647,0.9325068870523415,0.09826589595375723,1.0,,
mcs_cev,monotone_classification,4,M2_monotone_additive,False,,0.1,0.8641618497109826,0.8529239870850104,0.9175521448248721,0.13583815028901733,1.0,0.9017341040462428,0.8769208799959647,0.9325068870523415,0.09826589595375723,1.0,,
mcs_cev,monotone_classification,4,M3_nonmonotone_additive,False,,1.0,0.8583815028901735,0.837499916548165,0.8979258676228373,0.1416184971098266,1.0,0.8641618497109826,0.8043319667822978,0.8639861821680004,0.13583815028901733,1.0,g3,
mcs_cev,monotone_classification,4,M4_sparse_interaction,False,,1.3333333333333333,0.8757225433526011,0.8239996372622368,0.8555759616365677,0.12427745664739884,1.0,0.9161849710982659,0.8733859167544988,0.89256927135715,0.0838150289017341,1.0,,g4:g6;g2:g6
mcs_cev,monotone_classification,4,M5_full_flexible,False,,2.3333333333333335,0.9190751445086706,0.8562424321938232,0.8791887125220459,0.08092485549132948,1.0,0.9104046242774566,0.8444749878943644,0.8721048872564025,0.08959537572254335,1.0,g2;g4;g6,g4:g6;g2:g6
mcs_cev,monotone_classification,4,M6_APSS,True,M1_linear_additive,0.0,0.8641618497109826,0.8529239870850104,0.9175521448248721,0.13583815028901733,1.0,0.9017341040462428,0.8769208799959647,0.9325068870523415,0.09826589595375723,1.0,,
mcs_cpu,monotone_classification,0,M0_majority,False,,0.0,0.2558139534883721,0.10185185185185186,0.25,1.0,0.7441860465116279,0.25,0.1,0.25,1.0,0.75,,
mcs_cpu,monotone_classification,0,M1_linear_additive,False,,0.0,0.7906976744186046,0.7882928665537361,0.7954545454545455,0.20930232558139536,1.0,0.8,0.8009153318077802,0.8,0.2,1.0,,
mcs_cpu,monotone_classification,0,M2_monotone_additive,False,,0.1,0.7906976744186046,0.7882928665537361,0.7954545454545455,0.20930232558139536,1.0,0.8,0.8009153318077802,0.8,0.2,1.0,,
mcs_cpu,monotone_classification,0,M3_nonmonotone_additive,False,,1.0,0.8372093023255814,0.8364832535885168,0.8386363636363636,0.16279069767441862,1.0,0.9,0.8967171717171717,0.9,0.1,1.0,g1,
mcs_cpu,monotone_classification,0,M4_sparse_interaction,False,,1.3333333333333333,0.7209302325581395,0.7215320910973084,0.7250000000000001,0.27906976744186046,1.0,0.875,0.8764556318332063,0.875,0.125,1.0,,g3:g4;g4:g5
mcs_cpu,monotone_classification,0,M5_full_flexible,False,,2.3333333333333335,0.7906976744186046,0.7945652173913043,0.7931818181818182,0.20930232558139536,1.0,0.9,0.8994949494949496,0.8999999999999999,0.1,1.0,g1,g3:g4;g4:g5
mcs_cpu,monotone_classification,0,M6_APSS,True,M1_linear_additive,0.0,0.7906976744186046,0.7882928665537361,0.7954545454545455,0.20930232558139536,1.0,0.8,0.8009153318077802,0.8,0.2,1.0,,
mcs_cpu,monotone_classification,1,M0_majority,False,,0.0,0.2558139534883721,0.10185185185185186,0.25,1.0,0.7441860465116279,0.25,0.1,0.25,1.0,0.75,,
mcs_cpu,monotone_classification,1,M1_linear_additive,False,,0.0,0.8372093023255814,0.8384010916619612,0.8409090909090909,0.16279069767441862,1.0,0.775,0.7801435406698565,0.775,0.225,1.0,,
mcs_cpu,monotone_classification,1,M2_monotone_additive,False,,0.1,0.8372093023255814,0.8384010916619612,0.8409090909090909,0.16279069767441862,1.0,0.775,0.7801435406698565,0.775,0.225,1.0,,
mcs_cpu,monotone_classification,1,M3_nonmonotone_additive,False,,1.0,0.7674418604651163,0.7660621560877316,0.7727272727272728,0.23255813953488372,1.0,0.85,0.8519387236206457,0.85,0.15,1.0,g1;g3;g4,
mcs_cpu,monotone_classification,1,M4_sparse_interaction,False,,1.3333333333333333,0.8604651162790697,0.8590909090909091,0.8636363636363638,0.13953488372093023,1.0,0.875,0.8739272423482949,0.875,0.125,1.0,,g3:g4;g1:g4
mcs_cpu,monotone_classification,1,M5_full_flexible,False,,2.3333333333333335,0.8604651162790697,0.8590909090909091,0.8636363636363638,0.13953488372093023,1.0,0.925,0.9236215538847118,0.925,0.075,1.0,,g3:g4;g1:g4
mcs_cpu,monotone_classification,1,M6_APSS,True,M1_linear_additive,0.0,0.8372093023255814,0.8384010916619612,0.8409090909090909,0.16279069767441862,1.0,0.775,0.7801435406698565,0.775,0.225,1.0,,
mcs_cpu,monotone_classification,2,M0_majority,False,,0.0,0.2558139534883721,0.10185185185185186,0.25,1.0,0.7441860465116279,0.25,0.1,0.25,1.0,0.75,,
mcs_cpu,monotone_classification,2,M1_linear_additive,False,,0.0,0.6744186046511628,0.676046176046176,0.6727272727272727,0.32558139534883723,1.0,0.875,0.874937343358396,0.875,0.125,1.0,,
mcs_cpu,monotone_classification,2,M2_monotone_additive,False,,0.1,0.6744186046511628,0.676046176046176,0.6727272727272727,0.32558139534883723,1.0,0.875,0.874937343358396,0.875,0.125,1.0,,
mcs_cpu,monotone_classification,2,M3_nonmonotone_additive,False,,1.0,0.8372093023255814,0.839133089133089,0.8340909090909091,0.16279069767441862,1.0,0.875,0.8764556318332063,0.875,0.125,1.0,g1;g3,
mcs_cpu,monotone_classification,2,M4_sparse_interaction,False,,1.3333333333333333,0.7674418604651163,0.7651072124756335,0.7659090909090909,0.23255813953488372,1.0,0.875,0.8782296650717705,0.875,0.125,1.0,,g3:g4;g1:g4
mcs_cpu,monotone_classification,2,M5_full_flexible,False,,2.3333333333333335,0.8604651162790697,0.8606060606060606,0.8613636363636363,0.13953488372093023,1.0,0.875,0.8769138755980861,0.875,0.125,1.0,,g1:g4;g3:g4
mcs_cpu,monotone_classification,2,M6_APSS,True,M3_nonmonotone_additive,1.0,0.8372093023255814,0.839133089133089,0.8340909090909091,0.16279069767441862,1.0,0.875,0.8764556318332063,0.875,0.125,1.0,g1;g3,
