group,dataset_id,model_id,test_accuracy_mean,test_accuracy_std,test_macro_f1_mean,test_macro_f1_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,test_ordinal_mae_mean,test_ordinal_mae_std,test_within_one_accuracy_mean,test_within_one_accuracy_std,val_ordinal_mae_mean,val_ordinal_mae_std,complexity_units_mean,complexity_units_std
education_evaluation,higher_education_students_performance,M0_majority,0.2413793103448276,0.0,0.04861111111111111,0.0,0.125,0.0,2.413793103448276,0.0,0.4482758620689655,0.0,2.2758620689655173,0.0,0.0,0.0
education_evaluation,higher_education_students_performance,M1_linear_additive,0.2931034482758621,0.024382992454708565,0.2149076617826618,0.02531317086802577,0.24732142857142858,0.03661802974001767,1.7758620689655173,0.024382992454708662,0.5344827586206897,0.024382992454708544,1.7758620689655173,0.21944693209237703,0.0,0.0
education_evaluation,higher_education_students_performance,M2_monotone_additive,0.20689655172413793,0.09753196981883414,0.16296446608946608,0.04904724255145866,0.17991071428571428,0.06124049801347776,2.155172413793103,0.3657448868206281,0.3793103448275862,0.14629795472825122,2.1724137931034484,0.2925959094565025,0.1,0.0
education_evaluation,higher_education_students_performance,M3_nonmonotone_additive,0.25862068965517243,0.07314897736412561,0.21919642857142857,0.09743763085993204,0.22366071428571427,0.08901969298866357,1.9655172413793103,0.34136189436591957,0.4827586206896552,0.0,2.0517241379310347,0.07314897736412575,1.0,0.0
education_evaluation,higher_education_students_performance,M4_sparse_interaction,0.25862068965517243,0.024382992454708534,0.22441829004329006,0.023130197469008032,0.22946428571428573,0.026516504294495546,2.068965517241379,0.24382992454708505,0.4655172413793104,0.07314897736412562,1.8620689655172413,0.39012787927533643,1.0666666666666667,0.0
education_evaluation,higher_education_students_performance,M5_full_flexible,0.12068965517241378,0.02438299245470853,0.08680555555555555,0.004910463758239916,0.10848214285714286,0.004419417382415921,2.2413793103448274,0.6827237887318389,0.3793103448275862,0.24382992454708538,2.2241379310344827,0.17068094718295962,2.066666666666667,0.0
education_evaluation,higher_education_students_performance,M6_APSS,0.2931034482758621,0.024382992454708565,0.2149076617826618,0.02531317086802577,0.24732142857142858,0.03661802974001767,1.7758620689655173,0.024382992454708662,0.5344827586206897,0.024382992454708544,1.7758620689655173,0.21944693209237703,0.0,0.0
education_evaluation,student_performance_math_no_prior_grades,M0_majority,0.3291139240506329,0.0,0.09904761904761904,0.0,0.2,0.0,1.4430379746835442,0.0,0.5822784810126582,0.0,1.4303797468354431,0.0,0.0,0.0
education_evaluation,student_performance_math_no_prior_grades,M1_linear_additive,0.34177215189873417,0.017901437498393624,0.2843186194017837,0.029220796716758743,0.3434615384615385,0.022663678884184274,1.1962025316455696,0.06265503124437764,0.6708860759493671,0.017901437498393662,1.310126582278481,0.06265503124437741,0.0,0.0
education_evaluation,student_performance_math_no_prior_grades,M2_monotone_additive,0.27848101265822783,0.0,0.23062491017344489,0.007318178812402303,0.23352564102564105,0.012419696028532982,1.2341772151898733,0.008950718749196772,0.6772151898734178,0.026852156247590516,1.221518987341772,0.1521622187363456,0.1,0.0
education_evaluation,student_performance_math_no_prior_grades,M3_nonmonotone_additive,0.33544303797468356,0.026852156247590398,0.2946930598137495,0.06026922793816218,0.3362820512820513,0.04786568980339708,1.240506329113924,0.017901437498393468,0.6392405063291139,0.026852156247590398,1.2278481012658227,0.03580287499678717,1.0,0.0
