group,dataset_id,model_id,test_accuracy_mean,test_accuracy_std,test_macro_f1_mean,test_macro_f1_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,test_ordinal_mae_mean,test_ordinal_mae_std,test_within_one_accuracy_mean,test_within_one_accuracy_std,val_ordinal_mae_mean,val_ordinal_mae_std,complexity_units_mean,complexity_units_std
education_evaluation,higher_education_students_performance,M0_majority,0.2413793103448276,0.0,0.04861111111111111,0.0,0.125,0.0,2.413793103448276,0.0,0.4482758620689655,0.0,2.2758620689655173,0.0,0.0,0.0
education_evaluation,higher_education_students_performance,M1_linear_additive,0.2298850574712644,0.11084656047118341,0.16536773411773412,0.08765267599358123,0.19166666666666665,0.09981381477053977,1.8850574712643677,0.18991622576848619,0.5287356321839081,0.019908629972056068,1.9655172413793103,0.36329840527078405,0.0,0.0
education_evaluation,higher_education_students_performance,M2_monotone_additive,0.1839080459770115,0.07963451988822424,0.1413810726310726,0.05099357430588948,0.16101190476190477,0.054283462515954964,2.045977011494253,0.32039907735095063,0.40229885057471265,0.1108465604711834,2.1954022988505746,0.21069313540026852,0.10000000000000002,0.0
education_evaluation,higher_education_students_performance,M3_nonmonotone_additive,0.2413793103448276,0.05972588991616819,0.20052910052910056,0.07610816882909384,0.2026785714285714,0.07268427496047966,2.0114942528735633,0.2541763722700688,0.4482758620689655,0.05972588991616821,2.4022988505747125,0.6094122364051291,1.0,0.0
education_evaluation,higher_education_students_performance,M4_sparse_interaction,0.2413793103448276,0.03448275862068965,0.18020382395382395,0.014094589192223445,0.18511904761904763,0.011163690079470864,1.9655172413793105,0.36493121531925377,0.5057471264367815,0.052673283850067115,2.0919540229885056,0.30127223958807253,1.1333333333333333,0.0
education_evaluation,higher_education_students_performance,M5_full_flexible,0.19540229885057472,0.019908629972056058,0.15949675324675325,0.028433801582779514,0.1675595238095238,0.03276108500151041,2.0689655172413794,0.3600105692727775,0.4597701149425287,0.11084656047118338,2.4022988505747125,0.3471188246101494,2.1333333333333333,0.0
education_evaluation,higher_education_students_performance,M6_APSS,0.2413793103448276,0.09123280382981348,0.17600986975986976,0.06971006370992701,0.20595238095238097,0.07618815100618664,1.793103448275862,0.034482758620689724,0.5057471264367815,0.052673283850067164,1.9310344827586208,0.3103448275862068,0.03333333333333333,0.05773502691896258
education_evaluation,student_performance_math_no_prior_grades,M0_majority,0.3291139240506329,0.0,0.09904761904761904,0.0,0.20000000000000004,0.0,1.4430379746835442,0.0,0.5822784810126582,0.0,1.430379746835443,0.0,0.0,0.0
education_evaluation,student_performance_math_no_prior_grades,M1_linear_additive,0.3164556962025316,0.04563988956283531,0.24792730030158375,0.06633183095572442,0.2967094017094017,0.08254761076466235,1.2531645569620251,0.10815194614325987,0.6455696202531646,0.04563988956283536,1.2447257383966244,0.12163320932826635,0.0,0.0
education_evaluation,student_performance_math_no_prior_grades,M2_monotone_additive,0.25738396624472576,0.03654115627782439,0.20420822869421928,0.04604672682927348,0.2092735042735043,0.04291413328792284,1.2784810126582278,0.07699699405440787,0.6497890295358649,0.05115761878895428,1.210970464135021,0.10913516587660387,0.10000000000000002,0.0
education_evaluation,student_performance_math_no_prior_grades,M3_nonmonotone_additive,0.29535864978902954,0.07197773041870033,0.24400647149535115,0.09758883452633017,0.2773076923076923,0.10760802562767882,1.2911392405063291,0.08860759493670893,0.6329113924050632,0.02192469376669463,1.2067510548523206,0.044454235244104315,1.0,0.0
education_evaluation,student_performance_math_no_prior_grades,M4_sparse_interaction,0.350210970464135,0.05707911079522652,0.31117194760421696,0.053805595904270614,0.347991452991453,0.032448394606107975,1.270042194092827,0.047923277179749146,0.5991561181434599,0.014616462511129781,1.1350210970464134,0.1602820245841567,1.1904761904761905,0.0
education_evaluation,student_performance_math_no_prior_grades,M5_full_flexible,0.3164556962025316,0.0253164556962025,0.2667315109869924,0.04279928396161908,0.29423076923076924,0.05266204134184887,1.270042194092827,0.05982045096522285,0.6160337552742616,0.051157618788954196,1.1940928270042195,0.08428263441113154,2.1904761904761907,0.0
education_evaluation,student_performance_math_no_prior_grades,M6_APSS,0.3080168776371308,0.04069050954005469,0.26522532527728904,0.045214677746807576,0.2948717948717949,0.06134625432030997,1.2784810126582278,0.03349052292486827,0.6160337552742616,0.038671524851948,1.0675105485232068,0.05115761878895418,0.826984126984127,0.6295867221163062
education_evaluation,student_performance_math_with_prior_grades,M0_majority,0.3291139240506329,0.0,0.09904761904761904,0.0,0.20000000000000004,0.0,1.4430379746835442,0.0,0.5822784810126582,0.0,1.430379746835443,0.0,0.0,0.0
