dataset_id,group,seed,model_id,selected_by_apss,selected_base_model,complexity_units,val_accuracy,val_macro_f1,val_balanced_accuracy,val_ordinal_mae,val_within_one_accuracy,test_accuracy,test_macro_f1,test_balanced_accuracy,test_ordinal_mae,test_within_one_accuracy,nonmonotone_criteria,selected_interactions
student_performance_math_no_prior_grades,education_evaluation,0,M5_full_flexible,False,,2.0952380952380953,0.34177215189873417,0.2737586672250919,0.30586080586080583,1.2025316455696202,0.6582278481012658,0.31645569620253167,0.2802332586327381,0.3191025641025641,1.2911392405063291,0.620253164556962,g1;g2;g3;g4;g5;g7;g8;g9;g10;g11;g12;g13,g5:g14;g15:g17
student_performance_math_no_prior_grades,education_evaluation,0,M6_APSS,True,M4_sparse_interaction,1.0952380952380953,0.3924050632911392,0.34370729389403654,0.376007326007326,1.139240506329114,0.7215189873417721,0.3037974683544304,0.2665807400147023,0.3253846153846154,1.2658227848101267,0.5949367088607594,,g5:g14;g15:g17
student_performance_math_with_prior_grades,education_evaluation,0,M0_majority,False,,0.0,0.3291139240506329,0.09904761904761904,0.2,1.4303797468354431,0.5949367088607594,0.3291139240506329,0.09904761904761904,0.2,1.4430379746835442,0.5822784810126582,,
student_performance_math_with_prior_grades,education_evaluation,0,M1_linear_additive,False,,0.0,0.6835443037974683,0.658557734204793,0.6603479853479854,0.31645569620253167,1.0,0.7468354430379747,0.7651178451178451,0.7698717948717948,0.25316455696202533,1.0,,
student_performance_math_with_prior_grades,education_evaluation,0,M2_monotone_additive,False,,0.1,0.6582278481012658,0.6211575091575092,0.6186813186813187,0.34177215189873417,1.0,0.7341772151898734,0.7411274961597542,0.7376923076923078,0.26582278481012656,1.0,,
student_performance_math_with_prior_grades,education_evaluation,0,M3_nonmonotone_additive,False,,1.0,0.759493670886076,0.747869930580928,0.7454212454212453,0.24050632911392406,1.0,0.7848101265822784,0.7779468145852027,0.7801282051282052,0.21518987341772153,1.0,g1;g2;g3;g4;g5;g6;g7;g8;g9;g12;g13;g23,
student_performance_math_with_prior_grades,education_evaluation,0,M4_sparse_interaction,False,,1.0869565217391304,0.6835443037974683,0.6654006968641115,0.6693223443223444,0.31645569620253167,1.0,0.759493670886076,0.7622303622303622,0.7579487179487179,0.24050632911392406,1.0,,g6:g23;g6:g22
student_performance_math_with_prior_grades,education_evaluation,0,M5_full_flexible,False,,2.0869565217391304,0.7341772151898734,0.7239451401311866,0.7210622710622709,0.26582278481012656,1.0,0.759493670886076,0.7586211078894005,0.7624358974358973,0.24050632911392406,1.0,g1;g2;g3;g4;g5;g6;g7;g8;g9;g12;g13;g23,g5:g10;g15:g21
student_performance_math_with_prior_grades,education_evaluation,0,M6_APSS,True,M3_nonmonotone_additive,1.0,0.759493670886076,0.747869930580928,0.7454212454212453,0.24050632911392406,1.0,0.7848101265822784,0.7779468145852027,0.7801282051282052,0.21518987341772153,1.0,g1;g2;g3;g4;g5;g6;g7;g8;g9;g12;g13;g23,
student_performance_portuguese_no_prior_grades,education_evaluation,0,M0_majority,False,,0.0,0.31007751937984496,0.09467455621301775,0.2,1.1085271317829457,0.7054263565891473,0.3053435114503817,0.0935672514619883,0.2,1.1297709923664123,0.6946564885496184,,
