group,dataset_id,model_id,test_accuracy_mean,test_accuracy_std,test_macro_f1_mean,test_macro_f1_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,test_ordinal_mae_mean,test_ordinal_mae_std,test_within_one_accuracy_mean,test_within_one_accuracy_std,val_ordinal_mae_mean,val_ordinal_mae_std,complexity_units_mean,complexity_units_std
education_evaluation,higher_education_students_performance,M0_majority,0.24137931034482757,0.0,0.04861111111111111,0.0,0.125,0.0,2.413793103448276,0.0,0.44827586206896547,0.0,2.2758620689655173,0.0,0.0,0.0
education_evaluation,higher_education_students_performance,M1_linear_additive,0.19655172413793104,0.07457989975865902,0.14846278721278722,0.053861785671874815,0.17160714285714285,0.06445194557173477,2.1482758620689655,0.2427710289409833,0.44827586206896547,0.07624424805414712,2.013793103448276,0.268188286585561,0.0,0.0
education_evaluation,higher_education_students_performance,M2_monotone_additive,0.1793103448275862,0.05088722671535323,0.13595744533244533,0.04876365227931981,0.14580357142857142,0.05063032746806808,2.1551724137931036,0.22064774506267204,0.41034482758620694,0.07702007157586645,2.0517241379310347,0.23737788997774004,0.1,0.0
education_evaluation,higher_education_students_performance,M3_nonmonotone_additive,0.16551724137931034,0.07048142398508457,0.14052940115440116,0.06971168281494743,0.16607142857142856,0.07396776432156212,2.2862068965517244,0.24385701525596803,0.37586206896551727,0.08516613127743773,2.2103448275862068,0.4215273363417761,1.0,0.0
education_evaluation,higher_education_students_performance,M4_sparse_interaction,0.19655172413793104,0.06712092561221349,0.1489339826839827,0.04856263510313537,0.17473214285714284,0.07038051793232107,2.1620689655172414,0.21135052587573763,0.4379310344827586,0.07804250665180668,1.4344827586206896,0.26271346440757065,1.1166666666666667,0.023570226039551546
education_evaluation,higher_education_students_performance,M5_full_flexible,0.17586206896551723,0.057356206666090336,0.14524981962481961,0.04128314303301163,0.1692857142857143,0.0607758208239543,2.2482758620689656,0.21552873532568684,0.4068965517241379,0.050887226715353236,1.6344827586206896,0.27976170899450664,2.1133333333333333,0.02810913475705218
education_evaluation,higher_education_students_performance,M6_APSS,0.19655172413793104,0.06712092561221349,0.1489339826839827,0.04856263510313537,0.17473214285714284,0.07038051793232107,2.1620689655172414,0.21135052587573763,0.4379310344827586,0.07804250665180668,1.4344827586206896,0.26271346440757065,1.1166666666666667,0.023570226039551546
education_evaluation,student_performance_math_no_prior_grades,M0_majority,0.3291139240506329,0.0,0.09904761904761904,0.0,0.2,0.0,1.4430379746835442,0.0,0.5822784810126582,0.0,1.4303797468354431,0.0,0.0,0.0
education_evaluation,student_performance_math_no_prior_grades,M1_linear_additive,0.31139240506329113,0.05604036359792064,0.2750032986315703,0.05796007620007931,0.30205128205128207,0.05801870316933989,1.2341772151898733,0.20724559814755802,0.6443037974683544,0.07675382676163549,1.191139240506329,0.13052236406680134,0.0,0.0
education_evaluation,student_performance_math_no_prior_grades,M2_monotone_additive,0.2620253164556962,0.033250444396363786,0.22163762646166338,0.030432621030965622,0.23957692307692308,0.03767670520338572,1.3202531645569622,0.0932193473083752,0.6303797468354431,0.05686035621239843,1.2974683544303798,0.24727682416628988,0.1,0.0
education_evaluation,student_performance_math_no_prior_grades,M3_nonmonotone_additive,0.3050632911392405,0.0657605461458507,0.26938477248579884,0.06984324634177502,0.29198717948717945,0.07004246778524649,1.2746835443037976,0.17722021290851947,0.6240506329113924,0.053388450929575136,1.2126582278481013,0.10885748858462183,1.0,0.0
education_evaluation,student_performance_math_no_prior_grades,M4_sparse_interaction,0.34050632911392403,0.09291327023399656,0.30969873992050967,0.09379033653464991,0.3203717948717949,0.0940836293315881,1.1569620253164556,0.24247473412412446,0.6658227848101266,0.08294118059278054,0.9506329113924051,0.09921445451561729,1.1761904761904762,0.03214040751002629
education_evaluation,student_performance_math_no_prior_grades,M5_full_flexible,0.3063291139240506,0.06309392621947256,0.2722245431760464,0.05385642818601411,0.28924358974358977,0.05522592710245887,1.2430379746835443,0.1328678516854284,0.6405063291139241,0.047437871130988025,1.0139240506329115,0.1284600524705579,2.1714285714285717,0.04015590679578897
education_evaluation,student_performance_math_no_prior_grades,M6_APSS,0.34177215189873417,0.08950718749196804,0.3133367696098541,0.08709486546249377,0.3242948717948718,0.08768858495788456,1.1316455696202532,0.19998397628487594,0.6759493670886075,0.0667680690121603,0.9379746835443038,0.10239351011587244,1.3761904761904762,0.43030220766560656
education_evaluation,student_performance_math_with_prior_grades,M0_majority,0.3291139240506329,0.0,0.09904761904761904,0.0,0.2,0.0,1.4430379746835442,0.0,0.5822784810126582,0.0,1.4303797468354431,0.0,0.0,0.0
education_evaluation,student_performance_math_with_prior_grades,M1_linear_additive,0.6974683544303797,0.03451156969903546,0.7069848053364586,0.03711833541664805,0.7054358974358974,0.038956651773019525,0.3037974683544304,0.034794140300570986,0.9987341772151899,0.004002883114137163,0.3012658227848101,0.04168468872650961,0.0,0.0
education_evaluation,student_performance_math_with_prior_grades,M2_monotone_additive,0.6797468354430379,0.07036426384651796,0.6890686396947782,0.06950692655018159,0.6897435897435897,0.0708698549670392,0.32025316455696207,0.07036426384651795,1.0,0.0,0.3139240506329114,0.03417461051699,0.1,0.0
education_evaluation,student_performance_math_with_prior_grades,M3_nonmonotone_additive,0.7594936708860759,0.045444428752189917,0.7569313733146624,0.05314927382601105,0.755371794871795,0.05339060623325295,0.2417721518987342,0.044833085094141745,0.9987341772151899,0.004002883114137163,0.2632911392405063,0.030891148046790086,1.0,0.0
education_evaluation,student_performance_math_with_prior_grades,M4_sparse_interaction,0.7063291139240506,0.04457421990293426,0.7128945948927133,0.04586881218629596,0.7095897435897436,0.04700313877203584,0.2962025316455696,0.04591213673834748,0.9974683544303797,0.008005766228274392,0.23164556962025315,0.0438696834787174,1.117391304347826,0.05041312211862627
education_evaluation,student_performance_math_with_prior_grades,M5_full_flexible,0.7354430379746836,0.042801534693386524,0.7372507431140523,0.052843342900966386,0.7344615384615385,0.0532757674754881,0.26582278481012656,0.041341599034315245,0.9987341772151899,0.004002883114137163,0.21012658227848102,0.03736024239861377,2.091304347826087,0.03208107771185317
education_evaluation,student_performance_math_with_prior_grades,M6_APSS,0.718987341772152,0.05396886735972818,0.7236647490567087,0.0593640626450413,0.718974358974359,0.062176594052586465,0.28227848101265823,0.0523784899027265,0.9987341772151899,0.004002883114137163,0.20126582278481014,0.03700111606479959,1.8086956521739128,0.46926094990892947
education_evaluation,student_performance_portuguese_no_prior_grades,M0_majority,0.3053435114503817,0.0,0.0935672514619883,0.0,0.2,0.0,1.1297709923664123,0.0,0.6946564885496184,0.0,1.1085271317829457,0.0,0.0,0.0
education_evaluation,student_performance_portuguese_no_prior_grades,M1_linear_additive,0.3374045801526718,0.025138094728200444,0.33257360752356835,0.02605269863504969,0.37172423892418116,0.026837174449871402,0.9786259541984732,0.06354194478985696,0.7618320610687023,0.02828894068129736,1.0348837209302326,0.11842690457913169,0.0,0.0
education_evaluation,student_performance_portuguese_no_prior_grades,M2_monotone_additive,0.27099236641221375,0.0363876581325066,0.26643717129917427,0.04123877143092565,0.3084424139922449,0.037436492430991265,1.2030534351145037,0.07243645129224664,0.6709923664122137,0.03207520186087923,1.2651162790697674,0.11686901736067766,0.1,0.0
education_evaluation,student_performance_portuguese_no_prior_grades,M3_nonmonotone_additive,0.3374045801526718,0.040361079000301975,0.33614854020206264,0.042149852323092284,0.37491032093061627,0.04368297874974088,0.9969465648854963,0.06933083507756292,0.7564885496183206,0.02288662271935762,1.02015503875969,0.09948823773298719,1.0,0.0
education_evaluation,student_performance_portuguese_no_prior_grades,M4_sparse_interaction,0.33893129770992364,0.02927867656721125,0.33067259981383035,0.03132919961720297,0.3727260539559442,0.035723004964920785,0.9709923664122136,0.06147026582871299,0.7625954198473283,0.03570510443493347,0.9186046511627908,0.10009376717440086,1.157142857142857,0.04517539514526252
education_evaluation,student_performance_portuguese_no_prior_grades,M5_full_flexible,0.33587786259541985,0.03756952432629363,0.33715097252476023,0.03777767965471649,0.3741415312267965,0.03580861951183484,0.9969465648854963,0.08615401833612002,0.7473282442748092,0.04094241677011267,0.9069767441860466,0.09010643810936798,2.1714285714285717,0.024590370452110648
education_evaluation,student_performance_portuguese_no_prior_grades,M6_APSS,0.34122137404580155,0.029902278972870424,0.33484438170348685,0.03296481883744333,0.37529638643676266,0.035899575166000924,0.9755725190839695,0.07741393127656565,0.7641221374045801,0.04172562501190062,0.9023255813953488,0.09012125702865399,1.3666666666666667,0.4235746332013525
education_evaluation,student_performance_portuguese_with_prior_grades,M0_majority,0.3053435114503817,0.0,0.0935672514619883,0.0,0.2,0.0,1.1297709923664123,0.0,0.6946564885496184,0.0,1.1085271317829457,0.0,0.0,0.0
education_evaluation,student_performance_portuguese_with_prior_grades,M1_linear_additive,0.7175572519083969,0.030534351145038177,0.7266555662701968,0.02970591666988538,0.7260382394191899,0.03482316978421243,0.2969465648854962,0.03326430706333027,0.9916030534351146,0.006683931570770365,0.3193798449612403,0.034435826871230334,0.0,0.0
education_evaluation,student_performance_portuguese_with_prior_grades,M2_monotone_additive,0.7152671755725191,0.03563249611488104,0.7224340185735297,0.030424230690374813,0.7212420592360366,0.032383100314588936,0.2954198473282443,0.03859808506918323,0.9931297709923663,0.00563255562879865,0.3155038759689922,0.0502449448259896,0.1,0.0
education_evaluation,student_performance_portuguese_with_prior_grades,M3_nonmonotone_additive,0.7122137404580153,0.03876546696918704,0.7218922399861667,0.03881016084731717,0.72220192228364,0.04306995918010354,0.30305343511450383,0.04212713916580314,0.9900763358778626,0.008851158845255025,0.32325581395348835,0.03269525289485611,1.0,0.0
education_evaluation,student_performance_portuguese_with_prior_grades,M4_sparse_interaction,0.7175572519083969,0.024670126500846466,0.7255597950263459,0.02258055652368261,0.7268393284382476,0.025501844140627936,0.2961832061068702,0.024617580910835265,0.9923664122137404,0.007197015584595947,0.25736434108527134,0.037051055977126456,1.1217391304347823,0.044904154738636654
education_evaluation,student_performance_portuguese_with_prior_grades,M5_full_flexible,0.7022900763358779,0.03842154928890967,0.7132657519691964,0.037501756955095944,0.7148208893655639,0.04134781692911827,0.31297709923664124,0.04087119186821634,0.9900763358778626,0.008086640499781547,0.26279069767441865,0.03436789647167076,2.1347826086956525,0.024680270095545458
education_evaluation,student_performance_portuguese_with_prior_grades,M6_APSS,0.7152671755725191,0.03096599069023168,0.722139261689765,0.03009489622197611,0.7237102961801831,0.03460457369906587,0.29923664122137406,0.03333236212480979,0.9916030534351146,0.0066839315707703535,0.24651162790697673,0.03576735188216699,1.4260869565217391,0.4870945284081162
health_risk_evaluation,maternal_health_risk,M0_majority,0.39901477832512317,0.0,0.19014084507042253,0.0,0.3333333333333333,0.0,0.87192118226601,0.0,0.729064039408867,0.0,0.8663366336633663,0.0,0.0,0.0
health_risk_evaluation,maternal_health_risk,M1_linear_additive,0.5699507389162561,0.027676956058076567,0.5650223316676626,0.028626233119086464,0.5680603715429586,0.029225097856184972,0.4561576354679803,0.027594025008341568,0.9738916256157635,0.008061042829972777,0.450990099009901,0.037005663352111876,0.0,0.0
health_risk_evaluation,maternal_health_risk,M2_monotone_additive,0.39901477832512317,0.0,0.19014084507042253,0.0,0.3333333333333333,0.0,0.87192118226601,0.0,0.729064039408867,0.0,0.8663366336633663,0.0,0.1,0.0
health_risk_evaluation,maternal_health_risk,M3_nonmonotone_additive,0.6,0.019121085882442886,0.5984979468807884,0.01964989989777479,0.6030127700442791,0.02220374796010781,0.4226600985221675,0.018693266956660362,0.9773399014778326,0.00811106012166072,0.4183168316831683,0.03757523939516732,1.0,0.0
health_risk_evaluation,maternal_health_risk,M4_sparse_interaction,0.5970443349753694,0.04336965259564973,0.5968411569729009,0.048342474381172104,0.60022781714324,0.047309121807902234,0.4320197044334975,0.044063512406046286,0.9709359605911331,0.011245250356823598,0.4,0.038473978668763266,1.35,0.19953649995631073
health_risk_evaluation,maternal_health_risk,M5_full_flexible,0.6088669950738916,0.026598957939332153,0.6090674198007783,0.02586724607695761,0.6134834246277032,0.02821240875522836,0.412807881773399,0.028985542415259424,0.9783251231527095,0.008111060121660714,0.3831683168316832,0.03184433705103351,2.316666666666667,0.21444732295131985
health_risk_evaluation,maternal_health_risk,M6_APSS,0.6009852216748769,0.03729989061280966,0.6044938270223719,0.038655697488104164,0.6058502102283196,0.03954369143867811,0.42709359605911335,0.038090283353684355,0.97192118226601,0.011388204193365977,0.38712871287128714,0.033478428126510244,1.3833333333333333,0.7455630070831466
monotone_classification,mcs_bcc,M0_majority,0.6964285714285714,0.0,0.41052631578947374,0.0,0.5,0.0,0.30357142857142855,0.0,1.0,0.0,0.2909090909090909,0.0,0.0,0.0
monotone_classification,mcs_bcc,M1_linear_additive,0.8678571428571429,0.029402592941020184,0.858532444389548,0.029231900223907318,0.9051282051282051,0.021109553906373486,0.13214285714285715,0.02940259294102017,1.0,0.0,0.13272727272727272,0.042897789985906404,0.0,0.0
monotone_classification,mcs_bcc,M2_monotone_additive,0.8625,0.026686323537452258,0.8531524353319995,0.026406498066902418,0.9012820512820513,0.019159411770478585,0.1375,0.02668632353745226,1.0,0.0,0.13272727272727272,0.04203282638642352,0.1,0.0
monotone_classification,mcs_bcc,M3_nonmonotone_additive,0.8821428571428571,0.02553286974943716,0.8709973212902214,0.027834005214323138,0.9070889894419306,0.030444913895368547,0.11785714285714285,0.025532869749437165,1.0,0.0,0.12545454545454543,0.03969581307590986,1.0,0.0
monotone_classification,mcs_bcc,M4_sparse_interaction,0.8964285714285716,0.021951296326887828,0.8818112628744871,0.027635505371058404,0.9024132730015083,0.042719069560897355,0.10357142857142856,0.021951296326887828,1.0,0.0,0.03272727272727273,0.01670793788132148,1.3428571428571427,0.13801311186847087
monotone_classification,mcs_bcc,M5_full_flexible,0.9017857142857142,0.02695055100636137,0.8856382257387846,0.03203990625408188,0.8946455505279035,0.040229150172829506,0.09821428571428573,0.02695055100636136,1.0,0.0,0.045454545454545456,0.03235478258191306,2.242857142857143,0.11761037176408062
monotone_classification,mcs_bcc,M6_APSS,0.8928571428571429,0.022271770159368695,0.878632239137253,0.026167777059197848,0.8998491704374058,0.037149892478428266,0.10714285714285714,0.022271770159368702,1.0,0.0,0.02909090909090909,0.012712834523274564,1.4142857142857141,0.6151894422749965
monotone_classification,mcs_cev,M0_majority,0.6994219653179191,0.0,0.2743764172335601,0.0,0.3333333333333333,0.0,0.3786127167630058,0.0,0.921965317919075,0.0,0.3786127167630058,0.0,0.0,0.0
monotone_classification,mcs_cev,M1_linear_additive,0.8826589595375722,0.019564194636368423,0.8787462432022048,0.014067217529615494,0.9328610783156238,0.00875574409926526,0.11734104046242774,0.019564194636368416,1.0,0.0,0.1300578034682081,0.02213704295390377,0.0,0.0
monotone_classification,mcs_cev,M2_monotone_additive,0.8826589595375722,0.019564194636368423,0.8787462432022048,0.014067217529615494,0.9328610783156238,0.00875574409926526,0.11734104046242774,0.019564194636368416,1.0,0.0,0.1300578034682081,0.02213704295390377,0.1,0.0
monotone_classification,mcs_cev,M3_nonmonotone_additive,0.865028901734104,0.021109040807975474,0.8442120812613888,0.025427468290725425,0.8974645444342414,0.02358135462599367,0.13497109826589596,0.021109040807975495,1.0,0.0,0.1393063583815029,0.02078782883893824,1.0,0.0
monotone_classification,mcs_cev,M4_sparse_interaction,0.889306358381503,0.021065026913532278,0.8687181916585501,0.023332135646514165,0.9098364598364597,0.02558622374955533,0.11069364161849711,0.021065026913532275,1.0,0.0,0.09421965317919076,0.01989350211813535,1.35,0.1834174891024352
monotone_classification,mcs_cev,M5_full_flexible,0.9213872832369943,0.020965657816933266,0.8817188623382505,0.025648151868523733,0.9055140146049236,0.018018902908617886,0.07861271676300577,0.020965657816933245,1.0,0.0,0.07023121387283236,0.016180956470621777,2.45,0.15811388300841892
monotone_classification,mcs_cev,M6_APSS,0.9069364161849711,0.026093498292455043,0.8798936170024817,0.02093110313636391,0.9107321410351714,0.024096237800050335,0.0930635838150289,0.02609349829245503,1.0,0.0,0.08236994219653179,0.021595868758631884,1.3333333333333333,1.1941214033447043
monotone_classification,mcs_cpu,M0_majority,0.25,0.0,0.1,0.0,0.25,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0
monotone_classification,mcs_cpu,M1_linear_additive,0.795,0.07340905181848413,0.798455977137832,0.07069940190323895,0.795,0.07340905181848413,0.205,0.07340905181848413,1.0,0.0,0.186046511627907,0.08056050267762221,0.0,0.0
monotone_classification,mcs_cpu,M2_monotone_additive,0.795,0.07340905181848413,0.798455977137832,0.07069940190323895,0.795,0.07340905181848413,0.205,0.07340905181848413,1.0,0.0,0.186046511627907,0.08056050267762221,0.1,0.0
monotone_classification,mcs_cpu,M3_nonmonotone_additive,0.835,0.06258327785172862,0.8360856075319664,0.06041887470615964,0.835,0.06258327785172858,0.17250000000000001,0.06713378020374276,0.9925,0.012076147288491221,0.19069767441860466,0.07579476937414151,1.0,0.0
monotone_classification,mcs_cpu,M4_sparse_interaction,0.835,0.07090682462060884,0.8369558754088974,0.06904293567147933,0.835,0.0709068246206088,0.16499999999999998,0.07090682462060882,1.0,0.0,0.11860465116279069,0.07309053994619018,1.2333333333333334,0.14054567378526125
monotone_classification,mcs_cpu,M5_full_flexible,0.8574999999999999,0.06775158874725949,0.8576086195752369,0.06764917071110213,0.8574999999999999,0.06775158874725949,0.145,0.06645800679125627,0.9974999999999999,0.007905694150420948,0.08604651162790697,0.034754281816216884,2.3833333333333333,0.19325030145473424
monotone_classification,mcs_cpu,M6_APSS,0.845,0.0632455532033676,0.8462658292635409,0.061825053878301256,0.845,0.06324555320336755,0.1575,0.061293918494777645,0.9974999999999999,0.007905694150420948,0.08139534883720931,0.027407239580873932,1.4833333333333332,0.7795614468293799
monotone_classification,mcs_dbs,M0_majority,0.5,0.0,0.3333333333333333,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0
monotone_classification,mcs_dbs,M1_linear_additive,0.8916666666666666,0.05624571314254608,0.890649963563007,0.057116830368965414,0.8916666666666666,0.056245713142546075,0.10833333333333332,0.056245713142546075,1.0,0.0,0.10833333333333332,0.04479032082388083,0.0,0.0
monotone_classification,mcs_dbs,M2_monotone_additive,0.9,0.05270462766947299,0.8991581220711655,0.053467400085629634,0.9,0.05270462766947301,0.1,0.05270462766947299,1.0,0.0,0.10416666666666666,0.04500514373894347,0.1,0.0
monotone_classification,mcs_dbs,M3_nonmonotone_additive,0.8416666666666666,0.07027283689263064,0.8388072394594135,0.0732108006797786,0.8416666666666666,0.07027283689263064,0.15833333333333333,0.07027283689263064,1.0,0.0,0.1375,0.055728896243719114,1.0,0.0
monotone_classification,mcs_dbs,M4_sparse_interaction,0.8875,0.06818298727018654,0.8865850172371911,0.06903946034640164,0.8875,0.06818298727018657,0.1125,0.06818298727018655,1.0,0.0,0.0375,0.041434538583823045,1.1625,0.1029090752935706
monotone_classification,mcs_dbs,M5_full_flexible,0.8583333333333334,0.06860605019571371,0.8561844290974726,0.07182303240490906,0.8583333333333334,0.0686060501957137,0.14166666666666666,0.06860605019571374,1.0,0.0,0.07083333333333333,0.03430302509785686,2.1625,0.10290907529357059
monotone_classification,mcs_dbs,M6_APSS,0.8916666666666666,0.06273105439242344,0.8910823717345456,0.06314296656541565,0.8916666666666666,0.06273105439242341,0.10833333333333332,0.06273105439242342,1.0,0.0,0.0375,0.041434538583823045,0.86,0.5732703453771955
monotone_classification,mcs_era,M0_majority,0.4149999999999999,0.0,0.19552414605418136,0.0,0.3333333333333333,0.0,0.8400000000000001,0.0,0.745,0.0,0.8400000000000001,0.0,0.0,0.0
monotone_classification,mcs_era,M1_linear_additive,0.9295,0.022167293224227617,0.9328486181265244,0.021658087858555074,0.9357290123059082,0.021731243707355654,0.0705,0.022167293224227645,1.0,0.0,0.05650000000000001,0.019443650777453178,0.0,0.0
monotone_classification,mcs_era,M2_monotone_additive,0.9295,0.022167293224227617,0.9328486181265244,0.021658087858555074,0.9357290123059082,0.021731243707355654,0.0705,0.022167293224227645,1.0,0.0,0.05650000000000001,0.019443650777453178,0.1,0.0
monotone_classification,mcs_era,M3_nonmonotone_additive,0.9195,0.013632070031119017,0.9198342082697446,0.013570782986875012,0.921073599209673,0.01438036477915726,0.0805,0.01363207003111902,1.0,0.0,0.075,0.019436506316151,1.0,0.0
